Unnamed: 0,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price,Price_Per_Kilometer
5527,Toyota Etios Liva 1.2 G,Coimbatore,2015,64005,Petrol,Manual,First,17.71 kmpl,1197 CC,78.9 bhp,5.0,6.41 Lakh,4.57,7.140067182251387e-05
5534,Nissan Micra XV CVT,Mumbai,2015,34895,Petrol,Automatic,First,19.15 kmpl,1198 CC,75.94 bhp,5.0,9.47 Lakh,4.6,0.00013182404355924917
5542,Toyota Innova Crysta 2.8 GX AT,Kochi,2017,20789,Diesel,Automatic,First,11.36 kmpl,2755 CC,171.5 bhp,7.0,20.74 Lakh,18.36,0.0008831593631247294
5545,Land Rover Range Rover Sport SE,Delhi,2014,47000,Diesel,Automatic,Second,12.65 kmpl,2993 CC,255 bhp,5.0,1.39 Cr,64.75,0.0013776595744680851
5558,BMW 5 Series 520d Luxury Line,Coimbatore,2016,75637,Diesel,Automatic,First,22.48 kmpl,1995 CC,190 bhp,5.0,71.82 Lakh,30.37,0.00040152306410883563
5560,Renault KWID RXT Optional,Kochi,2019,6568,Petrol,Manual,First,25.17 kmpl,799 CC,53.3 bhp,5.0,4.78 Lakh,5.09,0.0007749695493300852
5564,BMW 3 Series 320d Luxury Line,Kochi,2016,62404,Diesel,Automatic,First,22.69 kmpl,1995 CC,190 bhp,5.0,54.43 Lakh,21.33,0.00034180501249919876
5568,BMW 3 Series Luxury Line,Coimbatore,2017,34232,Diesel,Automatic,First,21.76 kmpl,1995 CC,190 bhp,5.0,55.07 Lakh,35.84,0.0010469735919607385
5569,Honda CR-V Petrol 2WD,Chennai,2004,135000,Petrol,Automatic,Third,14.4 kmpl,1997 CC,152 bhp,5.0,33.51 Lakh,3.0,2.2222222222222223e-05
5570,Renault Duster 110PS Diesel RxZ AWD,Chennai,2012,80000,Diesel,Manual,First,19.72 kmpl,1461 CC,108.45 bhp,5.0,15.94 Lakh,6.75,8.4375e-05
5582,Toyota Fortuner 2.8 2WD AT,Coimbatore,2019,28069,Diesel,Automatic,First,12.9 kmpl,2755 CC,174.5 bhp,7.0,34.45 Lakh,30.85,0.001099077273860843
5604,Nissan Sunny XV D,Chennai,2012,70000,Diesel,Manual,Second,22.71 kmpl,1461 CC,84.8 bhp,5.0,11.48 Lakh,4.0,5.714285714285714e-05
5606,Maruti Wagon R ZXI AMT 1.2,Mumbai,2019,600,Petrol,Automatic,First,21.5 kmpl,1197 CC,81.80 bhp,5.0,6.8 Lakh,6.25,0.010416666666666666
5625,Tata Tigor XE Diesel,Ahmedabad,2017,16235,Diesel,Manual,First,24.7 kmpl,1047 CC,69 bhp,5.0,7.15 Lakh,5.5,0.00033877425315676006
5626,Skoda Superb Style 1.8 TSI AT,Kochi,2017,73641,Petrol,Automatic,First,14.67 kmpl,1798 CC,177.46 bhp,5.0,33.36 Lakh,17.08,0.0002319360139052973
5631,Hyundai Verna VTVT 1.6 AT SX Plus,Mumbai,2012,75059,Petrol,Automatic,First,17.0 kmpl,1591 CC,121.3 bhp,5.0,13.7 Lakh,4.25,5.662212392917571e-05
5632,Toyota Etios 1.4 VXD,Pune,2018,3000,Diesel,Manual,First,23.59 kmpl,1364 CC,67.04 bhp,5.0,10.63 Lakh,7.9,0.0026333333333333334
5644,Volkswagen Polo 1.5 TDI Highline,Coimbatore,2014,52951,Diesel,Manual,First,20.14 kmpl,1498 CC,88 bhp,5.0,10.32 Lakh,5.65,0.00010670242299484429
5650,Maruti Eeco 7 Seater Standard,Delhi,2016,126000,Petrol,Manual,First,15.1 kmpl,1196 CC,73 bhp,7.0,4.43 Lakh,2.2,1.7460317460317463e-05
5679,Volkswagen Vento 1.5 TDI Highline,Hyderabad,2017,28000,Diesel,Manual,First,20.64 kmpl,1498 CC,108.5 bhp,5.0,14.2 Lakh,10.0,0.00035714285714285714
5680,Hyundai Grand i10 1.2 Kappa Magna,Delhi,2017,46000,Petrol,Manual,First,18.9 kmpl,1197 CC,81.86 bhp,5.0,6.54 Lakh,4.75,0.0001032608695652174
5684,Maruti Baleno Zeta,Coimbatore,2018,33150,Petrol,Manual,First,21.4 kmpl,1197 CC,83.1 bhp,5.0,8.71 Lakh,7.39,0.0002229260935143288
5695,Honda City i-VTEC VX,Ahmedabad,2012,34000,Petrol,Manual,First,17.4 kmpl,1497 CC,117.3 bhp,5.0,12.68 Lakh,5.75,0.00016911764705882353
5708,Honda BRV i-VTEC V CVT,Mumbai,2017,16503,Petrol,Automatic,First,16.0 kmpl,1497 CC,117.3 bhp,7.0,15.02 Lakh,9.5,0.0005756529115918318
5715,Honda City i-VTEC CVT V,Kochi,2019,22321,Petrol,Automatic,First,18.0 kmpl,1497 CC,117.3 bhp,5.0,13.4 Lakh,11.66,0.0005223780296581695
5736,Mahindra KUV 100 G80 K8 Dual Tone,Delhi,2018,42000,Petrol,Manual,First,18.15 kmpl,1198 CC,82 bhp,6.0,7.96 Lakh,5.5,0.00013095238095238096
5749,Honda City i-VTEC V,Kochi,2018,11732,Petrol,Manual,First,17.4 kmpl,1497 CC,117.3 bhp,5.0,11.88 Lakh,10.07,0.0008583361745652915
5757,Toyota Innova Crysta 2.4 VX MT,Kolkata,2017,31000,Diesel,Manual,First,13.68 kmpl,2393 CC,147.8 bhp,7.0,21.36 Lakh,16.95,0.000546774193548387
5762,Volvo S60 D4 Momentum,Hyderabad,2014,51000,Diesel,Automatic,First,27.03 kmpl,1969 CC,190 bhp,5.0,45.67 Lakh,21.5,0.0004215686274509804
5765,Honda Brio 1.2 S Option MT,Delhi,2012,40315,Petrol,Manual,First,18.5 kmpl,1198 CC,86.8 bhp,5.0,5.92 Lakh,2.75,6.821282401091406e-05
5769,Tata Tiago 1.2 Revotron XZ,Coimbatore,2019,20712,Petrol,Manual,First,23.84 kmpl,1199 CC,84 bhp,5.0,6.59 Lakh,6.94,0.0003350714561606798
5778,Nissan Terrano XL D Option,Kochi,2015,58817,Diesel,Manual,First,19.87 kmpl,1461 CC,83.14 bhp,5.0,15.06 Lakh,6.25,0.00010626179505925158
5788,Tata Tiago 1.2 Revotron XZ,Hyderabad,2017,22000,Petrol,Manual,First,23.84 kmpl,1199 CC,84 bhp,5.0,6.42 Lakh,4.8,0.00021818181818181818
5789,Renault KWID RXL,Kochi,2019,7858,Petrol,Manual,First,25.17 kmpl,799 CC,53.3 bhp,5.0,4.04 Lakh,3.8,0.0004835836090608297
5795,Honda Amaze VX Petrol,Mumbai,2014,21000,Petrol,Manual,First,19.5 kmpl,1199 CC,86.76 bhp,5.0,8.99 Lakh,4.75,0.00022619047619047618
5799,Volkswagen Vento 1.5 TDI Highline AT,Pune,2016,19000,Diesel,Automatic,First,21.5 kmpl,1498 CC,108.5 bhp,5.0,15.68 Lakh,10.0,0.0005263157894736842
5805,Skoda Rapid 1.6 MPI Ambition,Coimbatore,2019,21214,Petrol,Manual,First,15.41 kmpl,1598 CC,103.52 bhp,5.0,12.44 Lakh,9.66,0.0004553596681436787
5808,Maruti Celerio VXI AMT,Kolkata,2016,30000,Petrol,Automatic,First,23.1 kmpl,998 CC,67.04 bhp,5.0,5.77 Lakh,3.8,0.00012666666666666666
5819,Renault KWID RXT Optional,Kochi,2017,21954,Petrol,Manual,First,25.17 kmpl,799 CC,53.3 bhp,5.0,4.78 Lakh,3.7,0.00016853420788922292
5828,Nissan Micra XV CVT,Coimbatore,2017,54387,Petrol,Automatic,First,19.15 kmpl,1198 CC,75.94 bhp,5.0,9.51 Lakh,5.85,0.00010756246897236471
5829,Renault KWID RXT Optional,Mumbai,2018,1617,Petrol,Manual,First,25.17 kmpl,799 CC,53.3 bhp,5.0,4.78 Lakh,4.29,0.002653061224489796
5830,Honda City i-DTEC SV,Hyderabad,2015,82000,Diesel,Manual,First,25.6 kmpl,1498 CC,98.6 bhp,5.0,13.33 Lakh,8.0,9.75609756097561e-05
5854,Hyundai Grand i10 1.2 Kappa Sportz,Kochi,2016,28147,Petrol,Manual,First,18.9 kmpl,1197 CC,81.86 bhp,5.0,6.62 Lakh,5.07,0.000180125768287917
5864,Renault Duster 110PS Diesel RxZ,Bangalore,2014,70000,Diesel,Manual,First,19.6 kmpl,1461 CC,108.45 bhp,5.0,15.01 Lakh,8.25,0.00011785714285714286
5867,Skoda Superb L&K 2.0 TDI AT,Mumbai,2017,35000,Diesel,Automatic,First,18.19 kmpl,1968 CC,174.5 bhp,5.0,40.73 Lakh,25.75,0.0007357142857142857
5872,Maruti Vitara Brezza ZDi Plus Dual Tone,Kochi,2017,21248,Diesel,Manual,First,24.3 kmpl,1248 CC,88.5 bhp,5.0,11.75 Lakh,9.44,0.0004442771084337349
5875,Mercedes-Benz C-Class Progressive C 220d,Ahmedabad,2019,4000,Diesel,Automatic,First,0.0 kmpl,1950 CC,194 bhp,5.0,49.14 Lakh,35.0,0.00875
5879,Mitsubishi Pajero Sport 4X4,Jaipur,2014,70000,Diesel,Manual,Second,13.5 kmpl,2477 CC,175.56 bhp,7.0,33.21 Lakh,11.85,0.0001692857142857143
5894,Hyundai Creta 1.6 SX,Hyderabad,2018,9900,Petrol,Manual,First,15.8 kmpl,1591 CC,121.3 bhp,5.0,14.72 Lakh,13.2,0.0013333333333333333
5905,Tata Zest Quadrajet 1.3 75PS XE,Hyderabad,2016,125000,Diesel,Manual,First,22.95 kmpl,1248 CC,74 bhp,5.0,8.09 Lakh,4.6,3.68e-05
5907,Renault Duster 110PS Diesel RxZ AMT,Coimbatore,2017,34686,Diesel,Automatic,First,19.6 kmpl,1461 CC,108.45 bhp,5.0,15.05 Lakh,11.86,0.0003419246958427031
5923,Skoda Superb Style 2.0 TDI AT,Mumbai,2017,42000,Diesel,Automatic,First,18.19 kmpl,1968 CC,174.5 bhp,5.0,36.94 Lakh,22.99,0.0005473809523809523
5928,Mahindra NuvoSport N6,Coimbatore,2018,37323,Diesel,Manual,Second,17.45 kmpl,1493 CC,100 bhp,7.0,10.52 Lakh,7.29,0.0001953219194598505
5940,Maruti Dzire LDI,Pune,2018,27000,Diesel,Manual,First,28.4 kmpl,1248 CC,73.75 bhp,5.0,7.91 Lakh,5.9,0.00021851851851851852
5941,Renault KWID RXL,Pune,2018,1000,Petrol,Manual,First,25.17 kmpl,799 CC,53.3 bhp,5.0,4.45 Lakh,3.4,0.0034
5947,Maruti Ertiga VXI AT Petrol,Mumbai,2017,28000,Petrol,Automatic,First,18.69 kmpl,1462 CC,103 bhp,7.0,10.65 Lakh,8.0,0.00028571428571428574
5959,Toyota Corolla Altis 1.8 G CVT,Delhi,2010,109703,Petrol,Automatic,Second,14.28 kmpl,1798 CC,138.03 bhp,5.0,20.46 Lakh,4.0,3.646208399041047e-05
5964,Hyundai Verna VTVT 1.6 AT SX Option,Mumbai,2018,8000,Petrol,Automatic,First,17.0 kmpl,1591 CC,121.3 bhp,5.0,15.14 Lakh,12.85,0.00160625
5970,Mercedes-Benz GLA Class 200 Sport,Kochi,2018,17773,Petrol,Automatic,First,13.7 kmpl,1991 CC,183 bhp,5.0,39.22 Lakh,26.76,0.0015056546446857594
5971,Volkswagen Polo 1.5 TDI Highline,Hyderabad,2013,65000,Diesel,Manual,Second,20.14 kmpl,1498 CC,88 bhp,5.0,10.15 Lakh,3.5,5.384615384615385e-05
5974,Volkswagen Ameo 1.2 MPI Highline,Ahmedabad,2016,34005,Petrol,Manual,First,17.0 kmpl,1198 CC,73.75 bhp,5.0,8.09 Lakh,5.75,0.00016909278047345979
5981,Maruti Baleno Alpha,Mumbai,2017,6000,Petrol,Manual,First,21.4 kmpl,1197 CC,83.1 bhp,5.0,8.78 Lakh,7.5,0.00125
5982,Tata Hexa XTA,Jaipur,2016,39000,Diesel,Automatic,First,17.6 kmpl,2179 CC,153.86 bhp,7.0,21 Lakh,13.5,0.00034615384615384613
5987,Tata Tiago 1.2 Revotron XT,Kochi,2017,15386,Petrol,Manual,First,23.84 kmpl,1199 CC,84 bhp,5.0,5.56 Lakh,5.11,0.0003321201091901729
5989,Audi A4 35 TDI Premium Plus,Coimbatore,2013,58629,Diesel,Automatic,Second,18.25 kmpl,1968 CC,187.74 bhp,5.0,53.14 Lakh,16.52,0.0002817718194067782
5999,Tata Bolt Revotron XT,Chennai,2016,10000,Petrol,Manual,First,17.57 kmpl,1193 CC,88.7 bhp,5.0,7.77 Lakh,4.0,0.0004
6002,Volkswagen Vento 1.6 Highline,Mumbai,2011,38000,Petrol,Manual,First,16.09 kmpl,1598 CC,103.5 bhp,5.0,11.91 Lakh,3.25,8.552631578947368e-05
6005,Maruti Vitara Brezza VDi,Pune,2016,37208,Diesel,Manual,First,24.3 kmpl,1248 CC,88.5 bhp,5.0,9.93 Lakh,7.43,0.00019968823908836808
6010,Honda Brio 1.2 VX MT,Delhi,2013,33746,Petrol,Manual,First,18.5 kmpl,1198 CC,86.8 bhp,5.0,6.63 Lakh,3.2,9.482605345818764e-05
6014,Maruti Swift VDI,Delhi,2014,27365,Diesel,Manual,First,28.4 kmpl,1248 CC,74 bhp,5.0,7.88 Lakh,4.75,0.00017357938973140873
